genes	logFC	logCPM	F	PValue	FDR	DE
ENSMUSG00000040055	Gjb6	-0.379480532773876	-0.793879710862984	1.12788083096104	0.293367292200702	0.517091426474299	NS
ENSMUSG00000019302	Atp6v0a1	0.0796525576169782	3.90676695134805	1.12518923954164	0.293416885435279	0.517133405569935	NS
ENSMUSG00000110529	Gm45694	0.368888343096387	-0.0269854271903533	1.12485908832921	0.293487008286951	0.517211556592833	NS
ENSMUSG00000040511	Pvr	0.209628041180276	1.28389406692707	1.12458534486972	0.293545166912385	0.517248634380746	NS
ENSMUSG00000029759	Pon3	-0.158933830884093	3.36029210182556	1.1271860385356	0.293585146471992	0.517248634380746	NS
ENSMUSG00000097850	4631405K08Rik	0.532723161119469	-0.0723712847528178	1.12598963395818	0.293585395259374	0.517248634380746	NS
ENSMUSG00000027309	4930402H24Rik	-0.0855013874893504	2.86845342351956	1.1242206588645	0.293622670228209	0.517268880410813	NS
ENSMUSG00000104018	4833412K13Rik	0.404040247660141	-0.611270049458085	1.12393877157526	0.293682595383296	0.517329021738491	NS
ENSMUSG00000024947	Men1	0.0510146186392357	5.36916184519565	1.12365342793619	0.293743271547109	0.517350870692395	NS
ENSMUSG00000115976	Gm31462	-0.567690045610731	-1.42369604116985	1.12363789948565	0.293746574023381	0.517350870692395	NS
ENSMUSG00000087586	Gm6938	-0.380371106769184	-1.52029447426452	1.12358270632497	0.29384284230543	0.517474991426574	NS
ENSMUSG00000034842	Art3	-0.261088327350678	0.646610737133152	1.12304288814107	0.293873153117395	0.517482945478906	NS
ENSMUSG00000102841	Gm38036	-0.498848671480633	-1.48173553231127	1.12363983994376	0.294009410396726	0.517677443512298	NS
ENSMUSG00000006262	Mob1b	-0.0711450315194051	4.14246903715492	1.12211857444537	0.294069927080136	0.517738558761009	NS
ENSMUSG00000094338	Hist1h2bl	-0.298798935708566	-0.0838338659278198	1.12160828949439	0.294178633503769	0.51788449853919	NS
ENSMUSG00000032558	Nphp3	-0.141129164345062	2.21746497066244	1.12124186056038	0.294256726493721	0.517976524253491	NS
ENSMUSG00000075312	Gm13597	-0.215600873877488	-0.0814861097689351	1.12049824578394	0.294415288113491	0.5181782292888	NS
ENSMUSG00000040570	Rundc3b	0.242550628450314	0.567831682283669	1.12041955973482	0.29443207292798	0.5181782292888	NS
ENSMUSG00000053178	Mterf1b	0.149689651704686	2.02493456239981	1.12030567755445	0.294456367771365	0.5181782292888	NS
ENSMUSG00000075376	Rc3h2	-0.0653561690242514	5.12989872421772	1.12022008951345	0.294474628258479	0.5181782292888	NS
ENSMUSG00000028578	Caap1	-0.0697042239692506	4.22447098846361	1.11984897115784	0.294553824661851	0.518272130360117	NS
ENSMUSG00000108610	Gm29725	0.295872878940903	-0.330443104717129	1.11955353355959	0.294616890711339	0.518337635837137	NS
ENSMUSG00000034247	Plekhm1	0.118001940636784	2.23173075755429	1.119216809265	0.294688791576053	0.518378945188885	NS
ENSMUSG00000030588	Yif1b	-0.0472888793462941	5.83253786565515	1.11920156072357	0.294692048144713	0.518378945188885	NS
ENSMUSG00000028709	Mob3c	-0.164722532040825	1.5013927879962	1.11893248682089	0.29474952088477	0.518416223329045	NS
ENSMUSG00000062372	Otof	0.597150251489181	-1.52045720181813	1.11886039535784	0.294764921718394	0.518416223329045	NS
ENSMUSG00000032456	Nmnat3	0.289218819415398	1.65097385930374	1.11934421319294	0.294882485267158	0.518577526247346	NS
ENSMUSG00000096006	Gm21596	0.0921167749204068	3.0264778930485	1.11718914538223	0.295122243907716	0.518953673177018	NS
ENSMUSG00000032125	Robo4	-0.394275956266457	0.293909840664381	1.11613811351147	0.295347249803629	0.519266831146827	NS
ENSMUSG00000053141	Ptprt	0.655276694951118	-1.01864647772917	1.1161154737741	0.29535209900391	0.519266831146827	NS
ENSMUSG00000063576	Klhdc3	-0.0484808502455168	6.66796351882682	1.11578991392536	0.295421842093025	0.51934393586315	NS
ENSMUSG00000040236	Trappc5	0.0439958546159012	5.62901653320811	1.11531202284854	0.295524257313458	0.519478458794585	NS
ENSMUSG00000083844	Ube2d-ps	-0.059890795866039	4.58876267973445	1.11463464577084	0.29566950316189	0.519620765605057	NS
ENSMUSG00000096847	Tmem151b	-0.50670761268096	-1.06454245444708	1.11458516633028	0.295680116391244	0.519620765605057	NS
ENSMUSG00000072978	Gm5830	0.295866467693613	-0.701578206643493	1.11447061147969	0.295704690060292	0.519620765605057	NS
ENSMUSG00000019817	Plagl1	-0.199012143666525	6.18024033317127	1.12102707263067	0.29571010049843	0.519620765605057	NS
ENSMUSG00000097632	4930552P12Rik	0.294186119593692	-1.76890145779738	1.11637312232216	0.295751654584832	0.519620765605057	NS
ENSMUSG00000109568	Gm45074	-0.39990891019056	-0.266585291748245	1.11420993810049	0.29576061820577	0.519620765605057	NS
ENSMUSG00000032582	Rbm6	0.0408870403393332	6.31824015750054	1.11299923952819	0.296020557920074	0.520009253877788	NS
ENSMUSG00000026577	Blzf1	0.0591083093546085	4.50747705499216	1.11284860873557	0.296052919566486	0.520009253877788	NS
ENSMUSG00000002814	Top3a	0.0701146008127502	4.0690220116549	1.11281797998672	0.296059500438246	0.520009253877788	NS
ENSMUSG00000034764	1700006J14Rik	-0.226794570076686	0.932326604601101	1.11222968322666	0.296185938577082	0.520185791800177	NS
ENSMUSG00000108366	Gm5586	0.127146783410281	1.65079254543029	1.11152567908553	0.296337337589009	0.520406133290503	NS
ENSMUSG00000118132	AC133523.4	-0.342513919146445	0.178323996680622	1.11139096463483	0.296366320019175	0.52041147590588	NS
ENSMUSG00000038354	Ankrd35	-0.622362940061012	-1.6102741636659	1.11121777999287	0.296487678936904	0.520579014075981	NS
ENSMUSG00000052934	Fbxo31	-0.0623671479817577	4.74269092641372	1.11025458923227	0.296610947028588	0.520700181875741	NS
ENSMUSG00000035521	Gnptg	0.0649856712695489	4.30322296454545	1.11007418656234	0.296649806504727	0.520700181875741	NS
ENSMUSG00000032468	Armc8	-0.0533326368573341	5.07556859019877	1.10996154879556	0.296674072517797	0.520700181875741	NS
ENSMUSG00000072591	5930412G12Rik	-0.0987342140084736	3.43362410059423	1.10995085976352	0.29667637543435	0.520700181875741	NS
ENSMUSG00000052928	Ctif	0.135647862465198	2.21270103297654	1.10990404905298	0.296686460922221	0.520700181875741	NS
ENSMUSG00000028700	Pomgnt1	-0.058290254010324	4.96333240890107	1.10889890446858	0.296903130111757	0.5209098873057	NS
ENSMUSG00000085596	Gm11476	-0.346111182159291	-1.00020845031343	1.10961781753927	0.296919355042961	0.5209098873057	NS
ENSMUSG00000054951	9130008F23Rik	0.248322399357359	1.16346874092912	1.10882161832399	0.29691979849575	0.5209098873057	NS
ENSMUSG00000046807	Lrrc75b	-0.28959086478851	-1.56101166726914	1.11082427937144	0.296941954341813	0.5209098873057	NS
ENSMUSG00000039114	Nrn1	-0.627111076646601	-1.26035603149385	1.1085540238637	0.29697752032927	0.5209098873057	NS
ENSMUSG00000029616	Erp29	0.0446256430588125	6.44062855776016	1.10850596923874	0.296987887573001	0.5209098873057	NS
ENSMUSG00000102691	Gm37780	-0.304333958393637	-0.492804920647074	1.10840337684285	0.297010022310159	0.5209098873057	NS
ENSMUSG00000081865	Gm15484	0.102046122704506	2.1913837964383	1.10838648188487	0.297013667674704	0.5209098873057	NS
ENSMUSG00000051853	Arf3	0.0623903478814063	5.60537009512157	1.10707312362705	0.297297225474623	0.521361620408381	NS
ENSMUSG00000062040	Zfp27	-0.0941536985064055	3.0256822389657	1.10681419145452	0.297353171457866	0.521414153114911	NS
ENSMUSG00000102577	Gm37969	-0.352035848305585	-0.452605495999204	1.10663757962976	0.29739133885956	0.52143550429999	NS
ENSMUSG00000043940	Wdfy3	-0.0524837740419961	5.59202016123819	1.10611341179189	0.297504653988103	0.521575614754819	NS
ENSMUSG00000030468	Siglecg	0.268474827277447	0.26064566031401	1.10588581695306	0.297553873259932	0.521575614754819	NS
ENSMUSG00000000673	Haao	0.943106060318687	-1.04977063125148	1.10889173603652	0.297565455976965	0.521575614754819	NS
ENSMUSG00000028017	Egf	0.235989916024241	0.68463563024485	1.10562917822425	0.297609386297065	0.521575614754819	NS
ENSMUSG00000018648	Dusp14	-0.16387966381011	2.84014564154476	1.1070090904131	0.297613811052747	0.521575614754819	NS
ENSMUSG00000042734	Ttc9	-0.407843602665454	-0.516721286705451	1.10554666502787	0.297627237449565	0.521575614754819	NS
ENSMUSG00000032561	Acpp	0.719673464529345	-1.57532894756626	1.10542518260434	0.29765352187197	0.521576116324173	NS
ENSMUSG00000034274	Thoc5	-0.0449035234890228	6.09073993145794	1.10510841710938	0.297722072809705	0.521650674647014	NS
ENSMUSG00000079110	Capn3	-0.435513935403771	-0.382744394868542	1.10452824077778	0.297847681843578	0.52182518497475	NS
ENSMUSG00000079355	Ackr4	-0.570879708949525	-1.52968533293388	1.10365793093275	0.298036235325578	0.522109933033683	NS
ENSMUSG00000038429	Usp5	0.0374337711524408	6.34268910771657	1.10296084296392	0.298187372846692	0.522281743730258	NS
ENSMUSG00000001305	Rrp15	-0.0496189220570288	7.93516414437896	1.10313381574148	0.298205189961305	0.522281743730258	NS
ENSMUSG00000019851	Perp	-0.339566053940305	2.42508679475635	1.10906773529863	0.298212410249731	0.522281743730258	NS
ENSMUSG00000107749	Gm44321	0.518048635513934	-0.704648931416877	1.10241887422043	0.298304947902359	0.522398207473561	NS
ENSMUSG00000026411	Tmem9	-0.04753821373037	5.78489242952583	1.10213106675853	0.29836740972348	0.522461986023606	NS
ENSMUSG00000006392	Med8	-0.0336345533739708	7.90636105958444	1.10198646337272	0.29839879894268	0.522471347913078	NS
ENSMUSG00000090358	Gm2822	0.825232620949465	-1.62372296239688	1.10486620174877	0.29843415768218	0.522487657860188	NS
ENSMUSG00000023045	Soat2	0.363246255958646	0.801768919658675	1.10225004152012	0.298495628789514	0.522549677554558	NS
ENSMUSG00000044345	Marveld1	0.210376724256369	1.42236592937462	1.10137936264489	0.298530630186711	0.522565352308332	NS
ENSMUSG00000112693	Gm5512	0.219147268497465	-0.126907638149369	1.1008375638481	0.298648345619462	0.522611605502942	NS
ENSMUSG00000079186	Gzmc	2.31718331190851	-1.7183752998843	1.11365352365336	0.298671481726495	0.522611605502942	NS
ENSMUSG00000054422	Fabp1	0.956420106049588	0.474535749755947	1.1041996377635	0.298688385556975	0.522611605502942	NS
ENSMUSG00000020604	Arsg	0.303908600251326	1.09593770839501	1.10248956446348	0.298690066066669	0.522611605502942	NS
ENSMUSG00000060093	Hist1h4a	-0.4663724340161	-1.09416538937114	1.10055300828897	0.298710194734998	0.522611605502942	NS
ENSMUSG00000033948	Zswim5	0.15348373022988	2.20321428147839	1.10053848154615	0.298713352621983	0.522611605502942	NS
ENSMUSG00000079304	Tex52	-0.56265172812106	-1.10365013109404	1.10000545247139	0.298829255070455	0.522768792747076	NS
ENSMUSG00000044320	1700001O22Rik	0.510518812452928	-0.531007219799571	1.09907371594691	0.299031994485405	0.523077851021553	NS
ENSMUSG00000101798	Gm28995	-0.45725720116169	-1.01899901226286	1.09885109791459	0.299080461304385	0.523117019589239	NS
ENSMUSG00000085763	Smc2os	-0.317682450085362	-0.316012724327413	1.09832484053747	0.299195075271171	0.523271868197213	NS
ENSMUSG00000029705	Cux1	0.0507743969977562	5.86055250799802	1.09739782855864	0.299397109936789	0.523579569347269	NS
ENSMUSG00000045268	Zfp691	0.175007296481507	0.753016634460535	1.09686849373597	0.299512554349778	0.523735802786127	NS
ENSMUSG00000037257	Aagab	-0.0703592102301268	4.70133587776804	1.096470681517	0.299599352972031	0.523841922548796	NS
ENSMUSG00000110599	6030466F02Rik	-0.621443476901955	-1.973061625116	1.09639928282089	0.299698500368342	0.523967442106384	NS
ENSMUSG00000049411	Tmem241	0.119219523220955	2.46818775677635	1.09580498505364	0.299744675036001	0.523967442106384	NS
ENSMUSG00000003410	Elavl3	-0.462681252732123	-1.25385957295589	1.09656290132365	0.299749493223755	0.523967442106384	NS
ENSMUSG00000015396	Cd83	-0.376415622188422	1.14820922458986	1.09890720441648	0.300011507260606	0.524379757680979	NS
ENSMUSG00000035048	Anapc13	0.0432867853952306	5.92065589491233	1.09439131385753	0.300053587333511	0.524407619922022	NS
ENSMUSG00000010044	Zmynd10	0.971517499713116	-1.61609769187137	1.09720375286457	0.300096925482321	0.524437675873374	NS
ENSMUSG00000010607	Pigyl	0.0475756363657484	5.28985962723986	1.093467431402	0.300255697766461	0.524669437208496	NS
ENSMUSG00000044715	Gskip	-0.0602417893687833	5.52993289115141	1.09319911414847	0.300314428872423	0.524726360567719	NS
ENSMUSG00000074121	Ntf5	0.632944730721312	-0.302412511819291	1.09488965715976	0.300374275839751	0.524785223538891	NS
ENSMUSG00000039782	Cpeb2	-0.398963857154124	-0.492128872101354	1.09236722490314	0.300496614303222	0.524953245920519	NS
ENSMUSG00000104515	Gm37163	0.594008631693419	-1.16577554087938	1.09199142179812	0.300578963509353	0.525051385801014	NS
ENSMUSG00000093402	Gm18588	-0.348187213383333	-0.579662054386225	1.09184497877167	0.30061106138408	0.525061737200715	NS
ENSMUSG00000114571	Gm35595	-0.368311860378851	-1.00893537972936	1.09158666887621	0.300667689583221	0.52511492891256	NS
ENSMUSG00000044244	Il20rb	-0.176531538777295	1.33004992323174	1.09129890635491	0.300730791048635	0.525179415913798	NS
ENSMUSG00000032540	Abhd5	-0.0819993771249402	3.83048426673058	1.0906787799763	0.300866833413933	0.52537126050573	NS
ENSMUSG00000112784	Gm34868	-0.491718119497049	-1.58589314978644	1.08991676061821	0.301034114713424	0.525595521826945	NS
ENSMUSG00000040489	Sox30	-0.356519313030217	-1.50684926895224	1.09101310912598	0.301053113330091	0.525595521826945	NS
ENSMUSG00000094936	Rbm4	-0.163521344204821	1.23558106816249	1.08971194625485	0.301079097141195	0.525595521826945	NS
ENSMUSG00000114433	Gm48488	0.458826037143559	-1.06332667167148	1.08961652791198	0.301100056442881	0.525595521826945	NS
ENSMUSG00000033021	Gmppa	0.0669669090156485	4.46787402424559	1.08909748601288	0.301214101168321	0.525748851369311	NS
ENSMUSG00000074151	Nlrc5	1.30356251990845	-1.47256508874934	1.08927141601895	0.301435316771111	0.526072877404287	NS
ENSMUSG00000055480	Zfp458	-0.246835555817707	0.592499480774023	1.08801473276749	0.301452188148723	0.526072877404287	NS
ENSMUSG00000046573	Lyrm4	0.0678143171879298	3.72714330592918	1.08709397973551	0.301654847390894	0.526335287073669	NS
ENSMUSG00000026788	Zbtb43	-0.0984262958750902	3.35981776923251	1.08709316879921	0.301655025958182	0.526335287073669	NS
ENSMUSG00000060961	Slc4a4	0.130179006903338	2.47240689703762	1.08641679893025	0.301804010249155	0.526548909991899	NS
ENSMUSG00000025147	Mob2	-0.0450322235935146	6.12481897566732	1.08629907877312	0.301829950399105	0.526548909991899	NS
ENSMUSG00000080823	Atp5l-ps2	-0.214367171301307	-0.0256266496983313	1.08530412668912	0.302049309518222	0.52686022649227	NS
ENSMUSG00000054474	Thnsl2	-0.190569399305687	1.96820665532099	1.08516975354349	0.302078951099738	0.52686022649227	NS
ENSMUSG00000020544	Cox11	-0.0900833467917676	2.735310375615	1.08513241212125	0.302087188981188	0.52686022649227	NS
ENSMUSG00000051920	Rspo2	-0.495915465787719	-1.83423303106934	1.09156474252046	0.302205356080727	0.52702040855173	NS
ENSMUSG00000085925	Rtl1	0.252549612267795	0.440895551297014	1.0844665779281	0.302234128084658	0.52702040855173	NS
ENSMUSG00000024502	Jakmip2	-0.182976251714139	1.67790175159857	1.08435916271027	0.302257841730446	0.52702040855173	NS
ENSMUSG00000082163	Gm14276	-0.123378786855519	2.42508966476741	1.0840964655573	0.302315846681727	0.527040967441886	NS
ENSMUSG00000045282	Tmem86b	0.140319720572345	2.0998994468844	1.08406781426595	0.302322173926888	0.527040967441886	NS
ENSMUSG00000103433	Gm2272	-0.433604490759389	-1.22290492229107	1.08376196583743	0.302389727213693	0.527112929651673	NS
ENSMUSG00000047694	Yipf6	0.0566938576449704	4.58918019387986	1.08344463599028	0.302459837403918	0.527172893253559	NS
ENSMUSG00000025509	Pnpla2	-0.102266305075652	3.42300937011861	1.08336841360757	0.302476681000983	0.527172893253559	NS
ENSMUSG00000087300	Gm16725	-0.4632440202188	-1.30328275879573	1.08313628993292	0.302527983213225	0.527216504449593	NS
ENSMUSG00000081255	Gm5380	-0.235354981022752	-0.240713704857986	1.08288902934728	0.302582643458363	0.527259695385505	NS
ENSMUSG00000114875	Gm30363	0.336990550802387	-0.717335819599168	1.08278642146707	0.302605330110094	0.527259695385505	NS
ENSMUSG00000026207	Speg	0.0880658105001816	4.44447647512508	1.08224018972755	0.302773091176043	0.527438076915225	NS
ENSMUSG00000064796	Terc	0.352953970070047	-0.727161784790745	1.08201944862567	0.302774979058525	0.527438076915225	NS
ENSMUSG00000091898	Tnnc1	0.290129507454107	1.36492663222986	1.0840638905286	0.302786578199215	0.527438076915225	NS
ENSMUSG00000106306	4933401H06Rik	0.621186411186688	-0.942245448380983	1.08180739039077	0.302821906911374	0.527452150397555	NS
ENSMUSG00000020691	Mettl2	0.0401248660319298	6.0072857817479	1.08169293474716	0.302847239578778	0.527452150397555	NS
ENSMUSG00000110903	Gm47857	0.640150852646987	-1.64396372874156	1.08134629085836	0.302923979886389	0.527525309759621	NS
ENSMUSG00000030590	Fam98c	-0.244164457538679	0.24612822254103	1.08126565404177	0.302941834998534	0.527525309759621	NS
ENSMUSG00000032477	Cdc25a	0.0428931387925276	5.80932818181278	1.08106453493045	0.30298637409374	0.527557076641955	NS
ENSMUSG00000027012	Dync1i2	-0.0393814015095348	6.70442914795392	1.0806229766976	0.303084190176332	0.527650245210363	NS
ENSMUSG00000083496	Gm11263	0.0610490607571748	3.72265923939351	1.08058554295424	0.303092484587989	0.527650245210363	NS
ENSMUSG00000036208	Nepro	0.0810003572446773	3.7868044105874	1.08034935473416	0.303144825070442	0.52766638507221	NS
ENSMUSG00000097924	A730020E08Rik	0.938761988079312	-1.50200453734382	1.08030633740963	0.303154359203584	0.52766638507221	NS
ENSMUSG00000097250	Gm26771	-0.372107330706346	-1.04790308108446	1.0798310181529	0.303259732733392	0.527804004346084	NS
ENSMUSG00000029772	Ahcyl2	-0.0885212727385822	3.47809132053812	1.0794537923984	0.303343394225173	0.527903814620526	NS
ENSMUSG00000095111	Gm23713	0.279620246680947	0.138687646514142	1.07914182820649	0.30341260489559	0.527978461220863	NS
ENSMUSG00000040913	Fbxw4	0.238458100148023	0.597399045150228	1.0788177912049	0.303484515983439	0.528057793552451	NS
ENSMUSG00000036916	Zfp280c	-0.0682014600110254	5.07278079970396	1.07815448876073	0.303631787677966	0.528268226900994	NS
ENSMUSG00000048216	Gpr85	-0.219033140169741	0.600803665446524	1.07781298751905	0.303707647197638	0.528354389358222	NS
ENSMUSG00000029512	Ulk1	0.0676429149315809	4.63709495850046	1.07644095968807	0.304012674846986	0.528839181720301	NS
ENSMUSG00000078521	Aunip	-0.0589768663248974	4.59512048214705	1.07592861386152	0.304126682443842	0.528991633708025	NS
ENSMUSG00000029470	P2rx4	-0.188045649259359	1.593357088491	1.07514701529303	0.304300712890011	0.529248452709095	NS
ENSMUSG00000110841	Gpx4-ps2	0.0543099023542549	4.88210201339205	1.07431117921383	0.304486965046286	0.529418708082567	NS
ENSMUSG00000009535	Rnmt	-0.0402740056167779	6.86689671543314	1.07429926637521	0.304489620709625	0.529418708082567	NS
ENSMUSG00000099997	Tubb4b-ps2	0.134499770675431	1.44545736007969	1.0741580130221	0.304521111866421	0.529418708082567	NS
ENSMUSG00000024163	Mapk8ip3	0.0633013863860465	4.26501367731689	1.07410980094718	0.304531861294664	0.529418708082567	NS
ENSMUSG00000097003	D930007P13Rik	0.454059874788326	-0.581403672559641	1.07401002454422	0.304554109162254	0.529418708082567	NS
ENSMUSG00000032657	Fam189b	0.0702100944019115	3.97124255539094	1.0739973341355	0.304556938988182	0.529418708082567	NS
ENSMUSG00000098112	Bin2	-0.488682293269802	0.738731008048272	1.07788225912877	0.30460046374737	0.529448492782858	NS
ENSMUSG00000028680	Plk3	-0.218421547297873	1.11031401021975	1.07354354698659	0.304658151465015	0.529502887870668	NS
ENSMUSG00000024639	Gnaq	0.0588493333164744	4.34224323810285	1.07288645474355	0.304804787603715	0.529711854548313	NS
ENSMUSG00000113681	Gm45930	0.202699350191571	-0.130283466524447	1.07220824555249	0.304956233764559	0.529929143506677	NS
ENSMUSG00000114737	Gm8483	-0.109214404464982	2.09104766739567	1.07200199834814	0.305002309058505	0.529963027789495	NS
ENSMUSG00000116953	9030025P20Rik	-0.145169205464274	1.51430706975052	1.07188448461978	0.305028565541087	0.529963027789495	NS
ENSMUSG00000040631	Dok4	0.233068391393347	1.85575477980498	1.07285953028544	0.305078173915561	0.530003318764634	NS
ENSMUSG00000037373	Ctbp1	-0.0454971641446358	7.91166096852021	1.07129928877933	0.305159362174154	0.53009846081374	NS
ENSMUSG00000074884	Serf2	0.0445648289728234	5.43209422702393	1.07115166385791	0.305192369377733	0.530109897355505	NS
ENSMUSG00000068290	Ddrgk1	-0.0492591329566753	5.36201242917319	1.07074058409389	0.305284306810675	0.53018041526613	NS
ENSMUSG00000078862	Gm14326	-0.110043764693164	2.54199084377072	1.07073381144561	0.305285821810105	0.53018041526613	NS
ENSMUSG00000032097	Ddx6	0.0564577398922969	5.57121359583986	1.07061560071413	0.305312266414802	0.530180445668983	NS
ENSMUSG00000025905	Oprk1	-0.305820950330551	-1.794806785918	1.07529630647462	0.305382736411812	0.530256920364703	NS
ENSMUSG00000043535	Setx	-0.0508183082228262	5.43113215890112	1.06951446183029	0.305558744444036	0.530516618869429	NS
ENSMUSG00000038650	Rnh1	-0.0565843810474723	5.64401825481231	1.0688806281916	0.305700740285915	0.530675709945101	NS
ENSMUSG00000105179	Gm42866	-0.408541083284728	-0.828605817985628	1.06886930031658	0.305703278827412	0.530675709945101	NS
ENSMUSG00000053846	Lipg	-0.360277843723889	-0.490046614350712	1.06870548837696	0.305739991682067	0.530675859634637	NS
ENSMUSG00000040016	Ptger3	-0.529593961722532	-1.54526545123315	1.07153742591893	0.305756268643045	0.530675859634637	NS
ENSMUSG00000025007	Aldh18a1	0.0424410054554039	6.42156220060191	1.0684637850036	0.305794171867608	0.530693900197044	NS
ENSMUSG00000032215	Rsl24d1	0.0436367848936541	7.62811237819507	1.06835050815031	0.305819568347025	0.530693900197044	NS
ENSMUSG00000111761	9230112J17Rik	-0.456784098246329	-1.3194604708812	1.06846828550863	0.305875708382082	0.53074541269342	NS
ENSMUSG00000113368	Gm10054	0.0905504688015574	2.44336683609102	1.06792658619201	0.305914635636229	0.530767051814756	NS
ENSMUSG00000044149	Nkrf	0.070254015621882	4.10956894331829	1.06683603705877	0.306159377740952	0.531145748550587	NS
ENSMUSG00000086942	Gm15489	0.278326279149931	0.519622341912763	1.06584461914128	0.30638209705002	0.531486176482274	NS
ENSMUSG00000097147	Gm26780	-0.500848291633029	-1.41639601085301	1.06777718251889	0.306493245031213	0.531625153470073	NS
ENSMUSG00000112186	Gm2412	0.391798810492464	-1.192600981691	1.06518704556054	0.306529937147625	0.531625153470073	NS
ENSMUSG00000039952	Dag1	0.075221233555185	4.56346758576303	1.06505635822005	0.306559330371058	0.531625153470073	NS
ENSMUSG00000008843	Cldn13	0.297044810852885	2.13518739866252	1.06975011585955	0.306570433702888	0.531625153470073	NS
ENSMUSG00000074649	BC029722	-0.139277774804035	1.6948647359146	1.06489908650605	0.306594707688603	0.531625153470073	NS
ENSMUSG00000024018	Ccdc167	0.353573115718118	-0.105963305794732	1.0644643468484	0.306692527790166	0.531748811038485	NS
ENSMUSG00000059851	Kmt5c	-0.0764661376800167	4.18573704062321	1.06322852782886	0.306970822760218	0.532113241453559	NS
ENSMUSG00000048200	Cracr2b	0.428614372018972	-0.178468304061144	1.06319431951927	0.306978530897632	0.532113241453559	NS
ENSMUSG00000071281	Zfp65	-0.125722232286689	2.59825768366129	1.06317764727365	0.306982287737189	0.532113241453559	NS
ENSMUSG00000036712	Cyld	-0.0859294180883722	3.18601156855214	1.06136713343148	0.307390621525656	0.532775002077555	NS
ENSMUSG00000057457	Phex	-0.530125040779339	-1.08657303011371	1.05997929182042	0.307786343742629	0.533414791652093	NS
ENSMUSG00000090137	Uba52	0.0754958286066537	3.23456292269533	1.05925681222479	0.307867478799841	0.533509316721293	NS
ENSMUSG00000050900	Gm7327	-0.11273094203395	1.65449124827086	1.05889567500117	0.307949180908377	0.533604808031081	NS
ENSMUSG00000024194	Cuta	0.0332327557135557	7.29172125754987	1.05875165963303	0.307981770313112	0.533615189223737	NS
ENSMUSG00000036745	Ttll7	0.240471085944575	0.684570986946419	1.05854622748342	0.30802826568623	0.533628475167563	NS
ENSMUSG00000067455	Hist1h4j	-0.27241472932554	0.15947869965181	1.05848274126637	0.308042636373021	0.533628475167563	NS
ENSMUSG00000046818	Ddit4l	0.169838883447414	3.7933287219952	1.06279460694293	0.308131894333236	0.533737011234102	NS
ENSMUSG00000046441	Cmtr2	-0.116939156830054	3.0078068812658	1.05748019805437	0.308269688824639	0.53392959485452	NS
ENSMUSG00000030741	Spns1	0.0459845145691447	5.40592819289559	1.05729158856399	0.308312429175367	0.533957523663348	NS
ENSMUSG00000083754	Gm7803	0.186859446546579	0.138213002756878	1.05710495321555	0.308354729887245	0.533964374137094	NS
ENSMUSG00000080824	Gm9001	-0.251750253963412	-0.24646491115283	1.05703928155852	0.308369616127623	0.533964374137094	NS
ENSMUSG00000073293	Nudt10	-0.103597155384297	2.79824906344271	1.05649670330943	0.30849264240884	0.534069814076758	NS
ENSMUSG00000028661	Epha8	-0.0251526068071026	-1.80956163756995	1.05977382607744	0.308505200799273	0.534069814076758	NS
ENSMUSG00000098098	Bvht	0.154622850307882	1.53826352056776	1.05630688796361	0.308535697204218	0.534069814076758	NS
ENSMUSG00000037370	Enpp1	0.33362172471145	0.35624252676614	1.05630117759133	0.308536992580482	0.534069814076758	NS
ENSMUSG00000104867	Gm43728	0.473956691787322	-0.924112982099992	1.05585033595996	0.308639287009478	0.534200791647325	NS
ENSMUSG00000100794	Gm29667	-0.109926202392383	1.63274575361281	1.05566889534229	0.308680467932441	0.534211819392209	NS
ENSMUSG00000006057	Atp5g1	-0.0370018604480122	9.43688833802182	1.05558763139287	0.308698914475819	0.534211819392209	NS
ENSMUSG00000034684	Sema3f	-0.082317651238596	3.91284057008951	1.05497135178634	0.308838854612693	0.534407892120048	NS
ENSMUSG00000039414	Heatr5b	0.0835415127017959	3.32405682322053	1.05481443334145	0.30887449988337	0.53442347707289	NS
ENSMUSG00000097378	B230208H11Rik	-0.23473803113935	0.84696414725015	1.05457871998746	0.308928054277779	0.534470043542669	NS
ENSMUSG00000020374	Rasgef1c	1.24422754525189	-0.617549091185194	1.05455058956237	0.308988599814016	0.534528696168732	NS
ENSMUSG00000075254	Heg1	-0.100026588859551	4.1551418214079	1.05472342648361	0.309069430567482	0.534622427663806	NS
ENSMUSG00000020262	Adarb1	0.110358272470409	2.49315677719001	1.05354806505955	0.309162364911827	0.534737077753348	NS
ENSMUSG00000038398	Upf3a	-0.0514331705603374	5.66070851354416	1.0533744095801	0.309201867167633	0.534746466271529	NS
ENSMUSG00000116825	Rps2-ps7	0.239902774305217	-0.429150499664927	1.05328986064609	0.309221102343535	0.534746466271529	NS
ENSMUSG00000075054	Yae1d1	-0.0472787386802485	4.64171663931963	1.05201768073834	0.309510719081201	0.535201176194367	NS
ENSMUSG00000083688	Gm13743	0.178973350167922	0.238468235140097	1.05174172040707	0.309573589942884	0.535263756048793	NS
ENSMUSG00000031169	Porcn	-0.144219198040944	2.03648566526774	1.04855026717924	0.310301915959214	0.536476821610974	NS
