genes	logFC	logCPM	F	PValue	FDR	DE
ENSMUSG00000000787	Ddx3x	0.0717278059105107	8.63647420990015	1.404509500589	0.241886533854053	0.50100926302322	NS
ENSMUSG00000025486	Sirt3	-0.114686748153439	3.1349106986489	1.39926026449382	0.241910563539401	0.50100926302322	NS
ENSMUSG00000080994	Gm13464	-0.327799852722571	-0.760381026901475	1.3992401631225	0.241913903444618	0.50100926302322	NS
ENSMUSG00000027333	Smox	0.120898069229467	4.27473588731123	1.39975769213341	0.242147270887066	0.501395092871479	NS
ENSMUSG00000047412	Zbtb44	-0.0986697271049541	3.38021481917131	1.3977607445525	0.242159870877588	0.501395092871479	NS
ENSMUSG00000027596	a	-0.691995991906089	-1.60260740823245	1.40136181443358	0.242175179439967	0.501395092871479	NS
ENSMUSG00000034764	1700006J14Rik	-0.260475193145418	0.932326604601101	1.39714712302005	0.242261982531345	0.501523051650381	NS
ENSMUSG00000029328	Hnrnpdl	-0.0392811361175094	8.55421078813791	1.39674805882725	0.242328418818003	0.501577725452896	NS
ENSMUSG00000083887	Gm11930	-0.365912283541047	-0.562694904664868	1.91842638522073	0.242338395614342	0.501577725452896	NS
ENSMUSG00000031398	Plxna3	0.105545035631105	3.58136845266437	1.39643245829327	0.242380976102738	0.501614105897785	NS
ENSMUSG00000089715	Cbx6	0.135520642341502	2.62801033743921	1.39608946732341	0.242438110820859	0.501680596110168	NS
ENSMUSG00000024422	Dhx16	-0.0841814565985365	6.01395860811592	1.39873942141768	0.24252321421711	0.501731680333377	NS
ENSMUSG00000113045	Gm48621	-0.494961410061754	-0.731168211228881	1.39554188347588	0.242529360913631	0.501731680333377	NS
ENSMUSG00000024247	Pkdcc	0.265706431886626	4.10869884658025	1.40470967563628	0.242537824537588	0.501731680333377	NS
ENSMUSG00000081706	Gm7927	0.346235730414239	-0.486384546750324	1.39487269098432	0.242640934040197	0.501893228035306	NS
ENSMUSG00000025912	Mybl1	-0.346956463274422	0.0271920397529416	1.39425905451939	0.242743300542439	0.502053205719837	NS
ENSMUSG00000067215	Usp51	-0.152397461359624	2.16257260679394	1.39381921803773	0.24281670688176	0.502153259814645	NS
ENSMUSG00000097296	Gm26532	-0.425980575500165	-0.088849045120887	1.39351530004843	0.242867445291255	0.502206420061137	NS
ENSMUSG00000083374	Gm11449	0.402345219867856	-1.04973170839036	1.39309131029525	0.242938251444744	0.502217760144243	NS
ENSMUSG00000051984	Sec31b	0.359779177956918	-0.15427992971227	1.39301377372619	0.242951202804821	0.502217760144243	NS
ENSMUSG00000097008	Gm26860	-0.336043234230578	-0.207061549327121	1.39295103600829	0.242961682860083	0.502217760144243	NS
ENSMUSG00000039275	Foxk2	0.0654347594882648	5.37274436305345	1.39279663391316	0.242987477435429	0.502217760144243	NS
ENSMUSG00000100819	Gm2693	0.440153384537755	-0.58916373582714	1.39259322962496	0.243021463569781	0.502217760144243	NS
ENSMUSG00000061130	Ppm1b	-0.0588764082414062	5.03296667454161	1.39246271152881	0.24304327451229	0.502217760144243	NS
ENSMUSG00000070283	Ndufaf3	-0.0609336390123981	5.1948114559694	1.3924334643375	0.243048162358711	0.502217760144243	NS
ENSMUSG00000058486	Wdr91	0.15348638911409	2.679677855462	1.39218775788327	0.243089230120814	0.502250889256824	NS
ENSMUSG00000056900	Usp13	-0.110713348764994	3.03009588266952	1.39182304748813	0.243150204310674	0.502256127087712	NS
ENSMUSG00000043801	Oaz1-ps	0.0496459821573822	5.44078636654753	1.39162759493906	0.243182888922253	0.502256127087712	NS
ENSMUSG00000089958	Gm16165	0.260675399697653	0.00667711614645534	1.39157918143434	0.243190985730082	0.502256127087712	NS
ENSMUSG00000110088	Gm45343	-0.349011570200097	0.296347933699572	1.39157367885493	0.243191906017847	0.502256127087712	NS
ENSMUSG00000024869	Gm49405	0.461864244270641	-0.894437016486422	1.39134312157486	0.243230469837331	0.502284064423731	NS
ENSMUSG00000028251	Tstd3	-0.0855879299742417	3.70360806717819	1.39078662545703	0.243323582689419	0.502424631115184	NS
ENSMUSG00000037242	Clic4	-0.0485607856157561	7.11096480830244	1.38859602357926	0.243690545246921	0.503100700775628	NS
ENSMUSG00000084911	Gm16185	-0.383919992514341	-0.336954018482419	1.38853273775036	0.243701156920425	0.503100700775628	NS
ENSMUSG00000033488	Cryzl2	0.133553487498947	2.4360120051947	1.38812224635705	0.243770001476012	0.503191045335091	NS
ENSMUSG00000038116	Phf20	-0.0493891844608065	6.245327380661	1.38797157671378	0.243795276740104	0.503191444646087	NS
ENSMUSG00000103624	Gm3081	-0.382078354321257	-0.239574792133834	1.38725889625064	0.243914875160022	0.503386506065256	NS
ENSMUSG00000085791	Rpl30-ps9	-0.315134775279394	-0.595704548904903	1.38607630565668	0.244113492765227	0.50374458875293	NS
ENSMUSG00000118140	AC134576.3	0.403455096617577	-1.09380349738956	1.38585285129896	0.244151044833521	0.503770262413873	NS
ENSMUSG00000072875	Gpr27	-0.169638604834494	1.27481401362204	1.38567715508719	0.244180576077651	0.503779382689206	NS
ENSMUSG00000004187	Kifc2	0.238659423201699	1.18248143693986	1.38500658060799	0.24429332799791	0.503887170478561	NS
ENSMUSG00000040808	S100g	0.620202996306215	3.76655287997289	1.39343122432561	0.244299285213694	0.503887170478561	NS
ENSMUSG00000034471	Caskin2	0.14311398002152	2.70360483736358	1.38489607471322	0.244311914934449	0.503887170478561	NS
ENSMUSG00000028581	Laptm5	0.488417800590301	0.626662779892082	1.38534919542867	0.244333286532521	0.503887170478561	NS
ENSMUSG00000039145	Camk1d	-0.530222547468042	-1.49764585938996	1.38503561990383	0.2443809003079	0.503933561720329	NS
ENSMUSG00000086391	1700042O10Rik	-0.314762956822529	0.240140904196728	1.38412593526838	0.244441500242012	0.503993491460958	NS
ENSMUSG00000098889	Gm27206	0.468246489313264	-0.533397776054951	1.38401480320126	0.244460206629777	0.503993491460958	NS
ENSMUSG00000024274	Zscan30	-0.283675426716355	0.612203693538596	1.38323139458293	0.244592125081404	0.504213647080059	NS
ENSMUSG00000084098	Gm13422	0.284899222504026	-0.396766553062241	1.38253892828933	0.244708803581365	0.504402344338781	NS
ENSMUSG00000029681	Bcl7b	-0.065155762663983	5.11672263689376	1.38233945059821	0.244742427842571	0.504419826112354	NS
ENSMUSG00000074811	Hps6	-0.195672688807587	1.48202380968958	1.38215426272458	0.244773648544175	0.504432351011119	NS
ENSMUSG00000031502	Col4a1	-0.0639892465686213	6.62731066536895	1.38201347571923	0.244822652180765	0.504471472144966	NS
ENSMUSG00000007038	Neu1	-0.100880806785092	3.8660404181492	1.38174346042282	0.244842923152006	0.504471472144966	NS
ENSMUSG00000034121	Mks1	0.112257770892652	3.49240856401808	1.38133729087625	0.244911440550473	0.504549911715307	NS
ENSMUSG00000090358	Gm2822	0.889306472483266	-1.62372296239688	1.38553774957159	0.244931292503009	0.504549911715307	NS
ENSMUSG00000030213	Atf7ip	-0.0636219592638276	5.58513689250291	1.38079128829122	0.245003584269322	0.504647013101759	NS
ENSMUSG00000114506	Gm5666	0.367556065464336	-0.785198422561563	1.37962379124738	0.245200756789429	0.505001291726672	NS
ENSMUSG00000029718	Pcolce	0.162042060954224	5.01581444990733	1.38676815597024	0.245384839012469	0.505328540368317	NS
ENSMUSG00000117992	AC132307.3	-0.422141992510585	-0.263369617572774	1.37795278789095	0.245483308195376	0.505479434364738	NS
ENSMUSG00000030942	Thumpd1	-0.0484501501387073	6.53394702147314	1.37753839133213	0.245553441681813	0.505571956796031	NS
ENSMUSG00000029071	Dvl1	0.0961494630661003	3.81031760640776	1.3768491285271	0.245670149556029	0.505731370885745	NS
ENSMUSG00000031714	Gab1	0.0974249554699392	4.42398692791257	1.37677797756366	0.245682200971542	0.505731370885745	NS
ENSMUSG00000028391	Wdr31	-0.103734275544905	3.32550098018285	1.3765375763462	0.245722925129223	0.505731370885745	NS
ENSMUSG00000046791	Riox1	0.0827821389257386	4.71938650161997	1.37648577220923	0.245731701893841	0.505731370885745	NS
ENSMUSG00000020524	Gria1	-0.752371185848506	-1.61407240906123	1.37523563191441	0.245943621883947	0.50604101296786	NS
ENSMUSG00000030224	Strap	-0.0447619472223679	8.41683826414445	1.37520561291893	0.245948713415194	0.50604101296786	NS
ENSMUSG00000033542	Arhgef5	0.180837055410542	1.80918817159799	1.37515188466202	0.245957826609989	0.50604101296786	NS
ENSMUSG00000014301	Pam16	-0.0515430850736531	5.84792004614503	1.37477242930921	0.246022200464337	0.506073079990198	NS
ENSMUSG00000040550	Otud6b	-0.0647474011704417	6.35166659161262	1.37476262820736	0.246023863480431	0.506073079990198	NS
ENSMUSG00000074912	Gm14207	0.618870348085372	-1.01622637563083	1.37457092295184	0.246056394166144	0.506083926689557	NS
ENSMUSG00000110546	Gm45734	-0.212189017615592	0.437189081994812	1.37443425657	0.246079588518424	0.506083926689557	NS
ENSMUSG00000079215	Zfp664	-0.0516729946437026	6.31603417257268	1.37412322835275	0.246132384880439	0.506140621717031	NS
ENSMUSG00000021610	Clptm1l	0.0472316573694338	6.84308737959376	1.37379451285109	0.246188198982366	0.506203510093699	NS
ENSMUSG00000079139	Gm4204	-0.0481309946290956	6.50860246304456	1.37286381635301	0.246346311855829	0.506476707158397	NS
ENSMUSG00000027160	Ccdc34	-0.0368345379644676	7.46241726236601	1.37268604495171	0.246376527248428	0.506486923830103	NS
ENSMUSG00000027901	Dennd2d	0.754485230997669	-0.272144288579366	1.3729252199212	0.246523599046947	0.506737340581952	NS
ENSMUSG00000030980	Knop1	0.0433251729732304	6.83500676557064	1.37159988513703	0.246561239802386	0.506762789971875	NS
ENSMUSG00000070527	Mkrn3	-0.174692026157975	1.7272826213393	1.37120146022377	0.246629039347761	0.506850213828599	NS
ENSMUSG00000105851	9130604C24Rik	-0.306423868654154	0.214920988477346	1.37091751147425	0.246677372807841	0.5068976188949	NS
ENSMUSG00000037259	Dzank1	0.478961066242749	-0.200886217763457	1.37074589682124	0.246706590607623	0.506905737481579	NS
ENSMUSG00000052920	Prkg1	-0.147137069807846	2.67316859641309	1.37014239290305	0.246809372888094	0.507064991180843	NS
ENSMUSG00000020691	Mettl2	0.0471891826359915	6.0072857817479	1.36950130008156	0.246918615466798	0.507237483462513	NS
ENSMUSG00000036779	Tent4b	0.0778481809227878	4.07476133241051	1.36918428484299	0.246972657348547	0.507296554901869	NS
ENSMUSG00000033590	Myo5c	0.475788502590935	-0.0333887232222277	1.36848532785947	0.247091861378764	0.507489447479603	NS
ENSMUSG00000026605	Cenpf	0.0503354859294329	7.61169873019733	1.36824100430317	0.247133546628239	0.507514401668731	NS
ENSMUSG00000024818	Slc25a45	0.552001877521391	-1.04047603879472	1.36921698581326	0.247154605936771	0.507514401668731	NS
ENSMUSG00000115505	Gm9247	-0.111658632512746	3.0905719013623	1.36786401602737	0.247197883691453	0.507551319477835	NS
ENSMUSG00000048833	Slc39a9	0.0789597576993756	3.78356266125166	1.36741496762838	0.247274545879903	0.507656768260603	NS
ENSMUSG00000039157	Fam102a	0.181936448113093	2.10637331032501	1.3670680520269	0.247333792141148	0.507726444074052	NS
ENSMUSG00000034282	Evpl	0.722668284515846	-0.0657473023575851	1.36625606509859	0.24747253263164	0.50792988362453	NS
ENSMUSG00000038705	Gmeb2	0.113735620766747	3.41486974895392	1.36619171688287	0.247483531673302	0.50792988362453	NS
ENSMUSG00000094443	Sgo2b	0.917386475164312	-1.07132191333471	1.36687097814799	0.247554853850223	0.508024291933631	NS
ENSMUSG00000056342	Usp34	-0.0554204419093828	5.7950737125261	1.36492470795942	0.247700225972584	0.508270628358595	NS
ENSMUSG00000054162	Spock3	-0.320374673963641	0.879294702027824	1.36451470769107	0.247770398353107	0.508362623415834	NS
ENSMUSG00000046562	Unc119b	0.0592443500337684	5.6722246200499	1.36361953511852	0.247923695299669	0.508529618636476	NS
ENSMUSG00000097439	Gm16754	-0.392445845200185	-0.173076706992127	1.36361931152307	0.247923733604854	0.508529618636476	NS
ENSMUSG00000029304	Spp1	-0.624048155386084	0.921364439846178	1.3673549244388	0.247937819162448	0.508529618636476	NS
ENSMUSG00000038690	Atp5j2	-0.0481823701040595	8.73381459686325	1.36329320939185	0.247979607560881	0.508529618636476	NS
ENSMUSG00000007888	Crlf1	0.557707609670798	1.59564713874854	1.37112256395862	0.247997590828262	0.508529618636476	NS
ENSMUSG00000110084	Gm45257	0.297134814268417	0.811604702558487	1.36290060354749	0.248046897063322	0.508529618636476	NS
ENSMUSG00000094256	Rpl21-ps7	0.173574117919784	1.22133162955427	1.3627004968589	0.248081202528793	0.508529618636476	NS
ENSMUSG00000104886	Gm43000	-0.56276576337915	-1.00643225866114	1.36267040345541	0.248086362130679	0.508529618636476	NS
ENSMUSG00000038256	Bcl9	0.0739915907591826	4.19060806979695	1.36255983729917	0.248105320172566	0.508529618636476	NS
ENSMUSG00000042460	C1galt1	-0.09444140732734	3.32643386902033	1.36249570012393	0.248116318176296	0.508529618636476	NS
ENSMUSG00000044433	Camsap3	0.322710150846084	0.301303917422372	1.36241231924746	0.248130616929143	0.508529618636476	NS
ENSMUSG00000045071	E130308A19Rik	0.062047725902883	5.1291025200881	1.36215766250751	0.248174293676292	0.508567178726636	NS
ENSMUSG00000006219	Fblim1	0.143745934525418	2.86529960217676	1.36161188736009	0.248267933163159	0.508707106027913	NS
ENSMUSG00000046761	Fam83h	0.251885137555128	0.633199312607695	1.36130465206445	0.248320665426305	0.508763193400995	NS
ENSMUSG00000020657	Dnajc27	0.102703063696742	3.65881187762722	1.36050968969157	0.248457173616677	0.508989698802418	NS
ENSMUSG00000086296	D030055H07Rik	-0.690599793020056	-1.39390358817106	1.36036539521893	0.248481961423133	0.508989698802418	NS
ENSMUSG00000019590	Cyb561	-0.311813407878132	1.04671409547211	1.3579548600522	0.248900432733538	0.509736208543829	NS
ENSMUSG00000025372	Baiap2	0.148789808914595	3.08995254597683	1.35758570231663	0.248960078545321	0.509736208543829	NS
ENSMUSG00000084786	Ubl5	-0.0477940890608344	7.64325468237401	1.35755900923774	0.248964675424672	0.509736208543829	NS
ENSMUSG00000090319	Gm4462	0.14004170879966	1.62849971862051	1.35744645393466	0.24898406001189	0.509736208543829	NS
ENSMUSG00000041957	Pkp2	0.178421180178769	2.48732864416102	1.35736728264519	0.248997696242397	0.509736208543829	NS
ENSMUSG00000031660	Brd7	-0.0403084577149388	6.93189400054297	1.35724325393057	0.249019060462092	0.509736208543829	NS
ENSMUSG00000031320	Rps4x	0.0391621715490684	10.4952825412613	1.35721248009232	0.249024361678625	0.509736208543829	NS
ENSMUSG00000022723	Crybg3	0.0954145433851841	3.35632022093709	1.35697748758586	0.249064847021913	0.509736208543829	NS
ENSMUSG00000087626	Gm15050	-0.0923766628163013	3.79214845065733	1.35691815761806	0.249075069901064	0.509736208543829	NS
ENSMUSG00000027080	Med19	-0.0524372201410863	6.06712342082612	1.35658795786107	0.249131974722043	0.509800660635824	NS
ENSMUSG00000086454	Platr14	0.282086315233494	0.905762422312372	1.35580355444523	0.249267219737065	0.510025391368179	NS
ENSMUSG00000002319	Ipo4	0.0428368417927341	6.13973634750223	1.35546218588845	0.249326106394479	0.510027823834904	NS
ENSMUSG00000036198	Arhgap36	-0.459328363737525	0.0196852362808527	1.35544616208771	0.249328870955028	0.510027823834904	NS
ENSMUSG00000071398	2410004P03Rik	-0.506370790888755	-0.59933866264392	1.35588607176296	0.249344676312069	0.510027823834904	NS
ENSMUSG00000071648	Rom1	-0.193979106898328	1.96361149998327	1.35489690426716	0.249423656715626	0.510137363750524	NS
ENSMUSG00000029759	Pon3	-0.175511896766544	3.36029210182556	1.35772805001224	0.249576981263765	0.510398919277641	NS
ENSMUSG00000058174	Gm5148	0.753695141452881	-1.28929860232815	1.35476377284006	0.249633377902446	0.510462218680957	NS
ENSMUSG00000033972	Zfp944	-0.105794074407001	4.68950313491915	1.35520766857895	0.24970088913972	0.510542805732614	NS
ENSMUSG00000045664	Cdc42ep2	0.339422492114793	0.560439406491869	1.35316004646929	0.249723684211651	0.510542805732614	NS
ENSMUSG00000002365	Snx9	0.0744467486076114	4.63316851441967	1.35275237321444	0.249794171755364	0.510634876070524	NS
ENSMUSG00000027854	Sike1	-0.0450843255204654	5.96604554534258	1.352571245747	0.249825497056475	0.510646879464798	NS
ENSMUSG00000027366	Sppl2a	0.0834198902595641	3.732202219272	1.351986561896	0.24992664944708	0.510801593440028	NS
ENSMUSG00000113922	Gm48887	-0.430551950689919	-0.591827465850746	1.35150437389715	0.250010108266472	0.510809215533425	NS
ENSMUSG00000003200	Sh3gl1	-0.0544432051297378	6.59129530186935	1.35124593503089	0.250054854148502	0.510809215533425	NS
ENSMUSG00000082163	Gm14276	-0.143173571288867	2.42508966476741	1.35097325650775	0.250102076342696	0.510809215533425	NS
ENSMUSG00000083396	Gm15542	0.0969304051905595	2.84871530314561	1.35097269123766	0.250102174247202	0.510809215533425	NS
ENSMUSG00000117257	AC159187.1	0.168417168514431	1.20441343498863	1.35090079313109	0.250114627355538	0.510809215533425	NS
ENSMUSG00000022538	Lsg1	-0.0505566547139028	6.81565470566476	1.35064039588457	0.250159735946819	0.510809215533425	NS
ENSMUSG00000056367	Actr3b	0.223013638325177	1.52577403933946	1.35061827449439	0.250163568502609	0.510809215533425	NS
ENSMUSG00000087088	Gm16638	-0.711436281108707	-1.05160151950046	1.35059559264736	0.250167498234511	0.510809215533425	NS
ENSMUSG00000031837	Necab2	-0.106771258535542	3.72867045575823	1.3505617302238	0.250173365195357	0.510809215533425	NS
ENSMUSG00000027620	Rbm39	-0.0284319590474383	8.89537204872461	1.35049461438681	0.250184994109831	0.510809215533425	NS
ENSMUSG00000026940	Ccdc183	-0.133520221741885	-1.16801509322386	1.3510955630963	0.250267432646066	0.510925535132327	NS
ENSMUSG00000027869	Hsd3b6	-0.417474518529077	2.45216107828849	1.35778661833729	0.250312793354263	0.510966143698943	NS
ENSMUSG00000024245	Tmem178	0.887037637545838	-1.15690765091401	1.35277269954883	0.250395748653593	0.511013403877036	NS
ENSMUSG00000104784	Gm42984	-0.24514818818603	0.869319775313209	1.34926619615819	0.250397957236671	0.511013403877036	NS
ENSMUSG00000032913	Lrig2	-0.110707552475167	3.43002673942886	1.34906840545087	0.250432268179674	0.511013403877036	NS
ENSMUSG00000029178	Klf3	0.0705451237879558	4.91038767229474	1.34903633476714	0.250437832066545	0.511013403877036	NS
ENSMUSG00000034210	Efcab14	-0.0511404602147228	5.31523364681317	1.34875524727176	0.250486604069921	0.511041974748498	NS
ENSMUSG00000029384	2010109A12Rik	-0.371690439292994	0.0510243866689085	1.34866203363214	0.250502780364706	0.511041974748498	NS
ENSMUSG00000058952	Cfi	-0.567516633442797	-0.595276147520735	1.34860088612166	0.250604884644634	0.511110721400608	NS
ENSMUSG00000027419	Pcsk2	-0.391545374244451	-1.389984081562	1.3491104930269	0.250611396068278	0.511110721400608	NS
ENSMUSG00000110830	Gm46218	0.437162085489324	-0.616444229839858	1.34802763705932	0.250612908305143	0.511110721400608	NS
ENSMUSG00000082455	Gm13665	-0.418797358431579	-0.685379928977573	1.3482086287732	0.250672964315972	0.511134572026574	NS
ENSMUSG00000029595	Lhx5	0.80059474082093	-1.28317677460124	1.34766689394089	0.250675558477194	0.511134572026574	NS
ENSMUSG00000116953	9030025P20Rik	-0.170054455023314	1.51430706975052	1.34712769063636	0.250769238368318	0.511241232752816	NS
ENSMUSG00000021635	Rad17	-0.0667515476141068	4.92086223719242	1.3469551077253	0.250799231774457	0.511241232752816	NS
ENSMUSG00000017418	Arl5b	-0.0585005512203062	5.29354912766196	1.34692584829411	0.250804317254173	0.511241232752816	NS
ENSMUSG00000014303	Glis2	0.0810620678562974	4.60932129613116	1.34650860994816	0.250876850053806	0.511337129511272	NS
ENSMUSG00000090467	Gm4613	0.166950777455859	1.54547869806919	1.34616961806098	0.250935799823128	0.511405324670012	NS
ENSMUSG00000090210	Itga10	0.31063501140114	0.243151094045801	1.3456477008385	0.251026593744778	0.511538397532527	NS
ENSMUSG00000022179	4931414P19Rik	-0.147931366814788	2.05536126619192	1.3443357187125	0.251255011037925	0.511951861816255	NS
ENSMUSG00000040877	Wdr25	0.153545464008584	2.07589742891851	1.34343742451297	0.251411555120127	0.512218809669948	NS
ENSMUSG00000108494	Gm45203	0.260967969026653	0.808105505264554	1.3432576770599	0.251442894055585	0.512230639778954	NS
ENSMUSG00000006345	Ggt1	0.546519587042696	-0.180207658088529	1.34384754102724	0.251521786704983	0.51229465798262	NS
ENSMUSG00000048027	Rgmb	-0.101104309021083	5.56003293728334	1.34777568125753	0.251525390346367	0.51229465798262	NS
ENSMUSG00000029452	Tmem116	-0.392222301402598	-0.445296197450688	1.34244835158985	0.251584060477081	0.512323119415225	NS
ENSMUSG00000097619	4833422M21Rik	-0.512535627458085	-1.12822515546282	1.34293537218116	0.251590438265317	0.512323119415225	NS
ENSMUSG00000020464	Pnpt1	-0.0597353373001136	6.28067570183215	1.34202420695905	0.251658081490535	0.512408853228774	NS
ENSMUSG00000102780	Gm38253	0.589351372824947	-1.32087550539296	1.34348887638597	0.251687075945217	0.51241588366277	NS
ENSMUSG00000072662	Mansc4	0.7112463408846	-0.477023750847189	1.34144417568317	0.251759351786565	0.512461949740603	NS
ENSMUSG00000117566	CT009630.1	0.428426264108621	-0.997978237612026	1.3412980248808	0.25178487697784	0.512461949740603	NS
ENSMUSG00000027381	Bcl2l11	0.0719297638747462	4.49278776435767	1.34128968122064	0.251786334293347	0.512461949740603	NS
ENSMUSG00000070336	Fbxo47	-0.442141860719893	-0.485668026213828	1.3409676251963	0.251842593138313	0.512524457652753	NS
ENSMUSG00000049521	Cdc42ep1	0.100995878041406	3.55142003058293	1.34063763259224	0.251900254746904	0.512548779171078	NS
ENSMUSG00000051147	Nat2	-0.182334941562847	2.00820213879497	1.34060681437897	0.251905640645341	0.512548779171078	NS
ENSMUSG00000106617	Gm36266	0.456656338000447	-0.861962130359102	1.33993494374246	0.252023095000277	0.512735760257131	NS
ENSMUSG00000014776	Nol3	-0.63968032662254	-1.26517268165286	1.33945882380855	0.252106370401447	0.512825537419123	NS
ENSMUSG00000050721	Plekho2	0.142729044160623	2.41858019549755	1.33939036541661	0.252118346902842	0.512825537419123	NS
ENSMUSG00000045136	Tubb2b	0.108391185854313	4.28883116618884	1.33957107406678	0.252144101491496	0.512825929047283	NS
ENSMUSG00000058706	0610030E20Rik	0.0705402411468173	4.20394529050845	1.33885067250164	0.252212788850267	0.512913631010041	NS
ENSMUSG00000031286	Glt28d2	0.634884669790301	-1.2121403046211	1.33860503711706	0.252255787773389	0.512927800196221	NS
ENSMUSG00000031901	Dus2	0.0850651652269261	4.01782868716974	1.33826508492282	0.25231531219677	0.512927800196221	NS
ENSMUSG00000104936	2610011E03Rik	-0.323206722404306	0.134903773543722	1.33818452582399	0.252329420391442	0.512927800196221	NS
ENSMUSG00000096647	Gm6223	-0.365207807645812	-0.690072554060177	1.33802885435615	0.252356685706922	0.512927800196221	NS
ENSMUSG00000106946	Gm42856	0.197004429585089	1.65880833002151	1.33788854874547	0.252381262912672	0.512927800196221	NS
ENSMUSG00000050150	Slc9b1	-0.584953118473002	-0.971838705193915	1.33786706408515	0.252385026626105	0.512927800196221	NS
ENSMUSG00000055782	Abcd2	-0.141793714961278	2.59452809385171	1.33773350234045	0.252408425742492	0.512927800196221	NS
ENSMUSG00000006435	Neurl1a	-0.201954321855236	1.59619598459894	1.33764293968005	0.252424293257766	0.512927800196221	NS
ENSMUSG00000043323	Fbrsl1	0.101471784950459	3.88732556110434	1.33747671649779	0.25245342053589	0.51293503370377	NS
ENSMUSG00000041147	Brca2	0.0555422132780943	5.55366375552543	1.33723339502236	0.252496065347414	0.512969727898716	NS
ENSMUSG00000004788	Eif2b2	-0.0502891417959028	7.30023753622617	1.33688401757483	0.252557313461242	0.513037025166016	NS
ENSMUSG00000018470	Kcnab3	0.591273503758257	-0.989024270291053	1.3367527185873	0.252580335837142	0.513037025166016	NS
ENSMUSG00000031570	Plpp5	-0.0854863390770638	3.96105439944206	1.33657284469598	0.252611879763657	0.513049152846576	NS
ENSMUSG00000028470	Hint2	-0.0556060165821819	5.40441867377937	1.33600915295793	0.252710764658303	0.513171439809675	NS
ENSMUSG00000026740	Dnajc1	-0.070692424988969	5.01260263239536	1.33593800474549	0.25272324919348	0.513171439809675	NS
ENSMUSG00000094815	Gm22615	-0.432189138070995	-0.401064423522981	1.33508454429197	0.252873068143185	0.513423691234549	NS
ENSMUSG00000099773	Hmgb1-rs16	-0.681881989346946	-1.54967852781555	1.33481540973819	0.253011451674501	0.513652675925302	NS
ENSMUSG00000020451	Limk2	0.0737016705766251	4.81211708802133	1.33382170378828	0.253094955418897	0.513770211030447	NS
ENSMUSG00000086697	4933427G23Rik	0.325797392207575	-0.210944356684814	1.33360996618387	0.253132182674744	0.513793792879472	NS
ENSMUSG00000031666	Rbl2	-0.193689913756924	1.74637151792619	1.33272650219427	0.253287585632282	0.5140572122362	NS
ENSMUSG00000081731	Calr-ps	-0.423975395347439	-1.16638615624453	1.33251936151584	0.253324039394783	0.514079190606731	NS
ENSMUSG00000031662	Snx20	-0.280784101151782	0.54506009313205	1.33207728287462	0.253401860872992	0.514185104969553	NS
ENSMUSG00000034867	Ankrd27	0.0686774712684093	4.69695572823158	1.33065544877235	0.253652357590754	0.51464134283836	NS
ENSMUSG00000052151	Plpp2	-0.0798799827902147	4.60086624098364	1.33040980288234	0.253695666634071	0.514677162909569	NS
ENSMUSG00000022607	Ptk2	-0.0447039690033517	6.68460301430881	1.33007982592891	0.253753858436229	0.514743165616544	NS
ENSMUSG00000063077	Kif1b	0.0484637658170654	5.6217148271967	1.32978735148852	0.253805450644197	0.514795768964098	NS
ENSMUSG00000097711	Gm5523	0.225497279102833	0.429361314332383	1.32855157280072	0.254023586313335	0.515186129055613	NS
ENSMUSG00000046230	Vps13a	0.108920018199027	3.15462893147452	1.32808826477724	0.254105428650109	0.515300021184524	NS
ENSMUSG00000040055	Gjb6	-0.318643614787444	-0.793879710862984	1.33073527443853	0.254198480415693	0.515385019729028	NS
ENSMUSG00000004056	Akt2	0.0656913891032834	5.13483002324423	1.32745798673884	0.254216819067099	0.515385019729028	NS
ENSMUSG00000024286	Ccny	-0.0560544232289223	5.69097080015721	1.32741503596273	0.254224412084461	0.515385019729028	NS
ENSMUSG00000107955	Gm44027	-0.279345297029717	1.05007894277193	1.32715895024919	0.254269689900318	0.515424726561603	NS
ENSMUSG00000063739	Gm4963	0.231371168208317	0.137573191394593	1.32675915892826	0.254340396172252	0.515515965650406	NS
ENSMUSG00000090394	4930523C07Rik	0.303432406758513	0.534699046826451	1.3255013846036	0.254563004765932	0.515915042086486	NS
ENSMUSG00000027435	Cd93	0.394502575390954	3.05432308927228	1.33283266540252	0.254692571086211	0.516100760107635	NS
ENSMUSG00000026048	Ercc5	-0.0735811233316857	4.6211613570906	1.324590146279	0.254724434288187	0.516100760107635	NS
ENSMUSG00000032431	Crtap	-0.0772076392627662	4.82949879378548	1.32454848574465	0.254731817694437	0.516100760107635	NS
ENSMUSG00000033629	Hacd3	0.0462945606564418	6.54827123889726	1.32412814428421	0.254806328954494	0.516176423942624	NS
ENSMUSG00000109394	A230057D06Rik	0.622058603947717	-1.08707348536406	1.32404753483324	0.254820621210634	0.516176423942624	NS
ENSMUSG00000113612	Gm48315	0.728769012470988	-1.14105645752611	1.32429418017796	0.255059737013442	0.516608626346661	NS
ENSMUSG00000117130	AC132460.2	-0.705442771643899	-0.921005973151945	1.32284169899465	0.255125323039898	0.516689302526391	NS
ENSMUSG00000038408	1700018A04Rik	-0.550856429439299	-0.637196766153173	1.32245281755482	0.255194348787878	0.516727680677654	NS
